epoch,loss,avg_reward
93,4.846960067749023,0.17556089849676937
94,2.9719009399414062,0.22346764048561454
95,5.033708572387695,0.24007084129843861
96,5.049344539642334,0.20411126812687141
97,4.6654534339904785,0.17201956456992776
98,4.462823390960693,0.2525987037224695
99,4.67763090133667,0.24906342974863943
100,5.843123912811279,0.21703586713410913
101,2.5757975578308105,0.3117976101581007
102,4.541675567626953,0.13958529054652902
103,4.090059757232666,0.2036516662919894
104,3.1630051136016846,0.18017558261053634
105,4.641545295715332,0.19210315763484687
106,3.2044031620025635,0.1680986540624872
107,3.9313433170318604,0.24785758199868727
108,3.9827675819396973,0.08831016098847613
109,4.609250068664551,0.16800308926030993
110,3.0970535278320312,0.18736329292878506
111,3.8799660205841064,0.2109257051954046
112,3.8057749271392822,0.23147206511348487
113,3.411876916885376,0.19976536862086502
114,3.112179756164551,0.16786564404610543
115,3.540712594985962,0.16820570832351225
116,4.164370059967041,0.27227667178958653
117,4.0472235679626465,0.24854495787294584
118,3.8947248458862305,0.3039975765859708
119,2.3871681690216064,0.10896719129523263
120,3.5919196605682373,0.2357554630259983
121,4.570899963378906,0.20794792673550544
122,3.030531644821167,0.2554098912747577
123,4.0843424797058105,0.23993908567354083
124,3.788942575454712,0.24754999413853512
125,5.787534236907959,0.18369150687940416
126,3.005605459213257,0.18780454640509564
127,4.118583679199219,0.27170713965315374
128,2.9229352474212646,0.2359940750291571
129,2.5797643661499023,0.2357538234326057
130,6.888486385345459,0.25628057353897016
131,5.406810283660889,0.21699936017394067
132,3.2578508853912354,0.21272204633569344
133,4.394095420837402,0.24075847303029152
134,2.9342355728149414,0.16094444148475304
135,3.542227029800415,0.21223708520410578
136,4.039624214172363,0.31700675663305444
137,2.8373677730560303,0.1966862466884777
138,3.93265438079834,0.26492319062817843
139,3.036771774291992,0.2244995558168739
140,5.160131931304932,0.21705792711582034
141,2.8915202617645264,0.2607723359717056
142,3.127735137939453,0.3366421749000437
143,4.435593605041504,0.2528211822733283
144,3.4695560932159424,0.31306378830922765
145,3.8182308673858643,0.3377060039318167
146,4.732939720153809,0.27810866623185576
147,7.253048896789551,0.2415752013679594
148,4.935892581939697,0.3460908934706822
149,3.9790210723876953,0.2569458746351302
150,4.059884071350098,0.23697271883720533
151,4.438812732696533,0.29660303893033413
152,2.1157164573669434,0.253031741862651
153,5.046797752380371,0.3258042938541621
154,3.0583534240722656,0.2611159668653272
155,2.972721815109253,0.2733370588393882
156,2.883430242538452,0.2963685316964984
157,3.6434106826782227,0.25729948725784196
158,4.664368629455566,0.2964219193323515
159,4.4475860595703125,0.2681154601625167
160,2.863361120223999,0.31318921037018294
161,3.494140863418579,0.2127314382698387
162,3.9293484687805176,0.22813553159357977
163,3.82470440864563,0.28856896226061507
164,3.4722237586975098,0.2486662845592946
165,3.69618821144104,0.20068497400498017
166,4.344818115234375,0.32571035154396666
167,4.909152984619141,0.2889392062672414
168,2.570592164993286,0.20876359802205116
169,5.356955051422119,0.27701319835614413
170,3.0843687057495117,0.19682526563992725
171,4.926890850067139,0.2930767101002857
172,5.047701835632324,0.2843446491169743
173,3.8527374267578125,0.1363936352310702
174,4.4599809646606445,0.25257490694057194
175,3.851855993270874,0.3010766585939564
176,2.986863851547241,0.22917694303905592
177,3.84635853767395,0.33338600438437427
178,4.642522811889648,0.28481822890462355
179,5.318176746368408,0.1646768824663013
180,4.542903900146484,0.19650666714878753
181,3.7994768619537354,0.19655305765336378
182,5.277305603027344,0.26175888584693896
183,3.768953561782837,0.24103190572932365
184,3.317962884902954,0.25232577782589943
185,2.9920907020568848,0.2917945068213157
186,5.09323263168335,0.21983050544513388
187,2.8499319553375244,0.2558805353124626
188,3.521216869354248,0.17723678785841912
189,4.575196266174316,0.2720914776320569
190,3.787827253341675,0.20885704903630542
191,3.6337404251098633,0.26983100834768264
192,4.636898994445801,0.2091445486061275
193,4.8469929695129395,0.26849825762910773
194,5.123382568359375,0.2085532165248878
195,5.691974639892578,0.3246527686715126
196,3.459547996520996,0.30906120588770136
197,5.63059663772583,0.30545658927876507
198,4.017632484436035,0.2775678453152068
199,4.073431015014648,0.28941415071603843
200,3.7581264972686768,0.2655366418766789
201,5.267246246337891,0.2940472724032588
202,3.968421697616577,0.20285900223534556
203,2.18523907661438,0.24510849801590667
204,3.1269538402557373,0.23323219303274528
205,4.115154266357422,0.31451510365586727
206,4.932457447052002,0.24548469814471902
207,3.750699043273926,0.33479914626805113
208,3.258780002593994,0.22938475389964877
209,4.247774124145508,0.25344731834484263
210,4.917135238647461,0.3027733882889152
211,5.345904350280762,0.34229231806239113
212,4.523155689239502,0.2581746656913311
213,3.7861168384552,0.30669070161529816
214,3.5517992973327637,0.29807916332501916
215,2.9993817806243896,0.28250878693070264
216,3.2754878997802734,0.27931450204923747
217,3.435720682144165,0.29040297276806093
218,4.020890712738037,0.32546628671698274
219,3.7317614555358887,0.27772211289266124
220,3.7780847549438477,0.3428676631185226
221,4.9602789878845215,0.3317425679881125
222,4.779289245605469,0.31870150234317407
223,3.1316750049591064,0.17363489050185307
224,3.711590528488159,0.2701307897514198
225,4.566479206085205,0.34239001468522473
226,3.285446882247925,0.3272228326066397
227,3.3951454162597656,0.3471407969540451
228,2.8494105339050293,0.3077027935883962
229,5.799574375152588,0.29500563353649345
230,4.495551109313965,0.3148931732575875
231,3.1909241676330566,0.30668103036005046
232,4.276459693908691,0.3338430801872164
233,2.8011088371276855,0.30607171446317805
234,6.0077033042907715,0.29731126762926585
235,4.863488674163818,0.2696318935137242
236,5.372089385986328,0.27771206671604887
237,4.430209636688232,0.24458580343052747
238,4.773006916046143,0.2089163421303965
239,6.118035316467285,0.25669543460244315
240,2.910090684890747,0.1680071157636121
241,2.8917171955108643,0.16804558006115256
242,2.9215030670166016,0.30412416241597384
243,3.0268218517303467,0.28928319754777476
244,4.758564472198486,0.2966848546988331
245,3.276157855987549,0.29276422637631183
246,3.4450581073760986,0.24051229413598774
247,4.650659084320068,0.2800957993487827
248,4.764705181121826,0.1922331959242001
249,3.425278425216675,0.22093570393044504
250,3.592258930206299,0.27227532053366305
251,3.532658576965332,0.22433909616665917
252,4.074464321136475,0.22818870929768312
253,4.468730449676514,0.2047778017935343
254,3.729581356048584,0.220446321554482
255,2.9821479320526123,0.2609683536808006
256,3.7563695907592773,0.26593179607298223
257,3.8229928016662598,0.329800755798351
258,4.575196266174316,0.2776356148417108
259,4.593014717102051,0.27818198436871167
260,4.166716575622559,0.34551704992773014
261,3.813513994216919,0.23996537773055024
262,5.776851177215576,0.20391995950485578
263,3.543515682220459,0.24827685634954832
264,4.2943525314331055,0.1883641163818538
265,3.069125175476074,0.2125414228707086
266,4.387707710266113,0.31654473731759936
267,2.515197515487671,0.23240281301550564
268,5.749078273773193,0.2574504553806036
269,3.016315221786499,0.30512073893332853
270,4.829578399658203,0.25657704361947253
271,3.7881977558135986,0.19620743002742527
272,5.412853717803955,0.24769807133125143
273,7.173558712005615,0.14832196354400368
274,2.521812915802002,0.1920117365312763
275,6.5609846115112305,0.2562111207400448
276,4.466865062713623,0.23202338346745816
277,3.2609446048736572,0.20826363241067158
278,4.165262222290039,0.22399810660863292
279,4.325950622558594,0.21626914589433
280,4.3362650871276855,0.2966413813643158
281,3.54970383644104,0.24478048472665248
282,3.7915120124816895,0.23692919213790448
283,3.578204870223999,0.18410812082001937
284,4.931313991546631,0.25680568113457414
285,4.9021992683410645,0.2123499752371572
286,4.976592063903809,0.28043154048500585
287,6.215216636657715,0.23694739445345475
288,3.57672119140625,0.2088660793262534
289,3.519469738006592,0.31226230601314453
290,4.062772750854492,0.24434541292721404
291,5.351351737976074,0.2479493657359853
292,3.5183732509613037,0.16480601229704916
293,3.7506933212280273,0.3297280074446462
294,3.8706092834472656,0.3174872072413564
295,4.6283979415893555,0.28896622098982333
296,3.0859787464141846,0.3094915503170341
297,3.210947036743164,0.30943894302472474
298,4.739781856536865,0.24913522000424565
299,3.0200510025024414,0.3012133544194512
300,4.703965187072754,0.28950807491783054
301,3.646334171295166,0.32196366109419616
302,3.568678140640259,0.2666569852037355
303,3.320294141769409,0.24199342158390208
304,3.081230640411377,0.3496447675977834
305,3.410637378692627,0.3542275535175577
306,6.255331516265869,0.2413697178591974
307,4.817115306854248,0.26976069387746976
308,4.4006853103637695,0.2853723808657378
309,3.7536613941192627,0.2050809771870263
310,4.269915580749512,0.2855282980133779
311,3.587869882583618,0.22498375924769787
312,4.074910640716553,0.32516334232641386
313,4.44793176651001,0.24940793417626989
314,4.021173477172852,0.30468362752581013
315,3.5378646850585938,0.26082248634193095
316,6.083090782165527,0.2890396469156258
317,5.79451322555542,0.2858061560546048
318,4.162835121154785,0.30683364013675596
319,3.6550662517547607,0.33109687133692206
320,3.331361770629883,0.36721993959508836
321,2.961550235748291,0.37521371948532756
322,2.9617972373962402,0.34619728521211074
323,6.437957763671875,0.2414406865485944
324,4.929059028625488,0.3419516962952912
325,4.902078151702881,0.26545974747277795
326,3.5607640743255615,0.34539102341514083
327,3.1754441261291504,0.2936979634221643
328,3.9297518730163574,0.2012363590300083
329,4.166398525238037,0.34301269497955217
330,2.9170982837677,0.3149087707162835
331,4.148645401000977,0.33462409690837375
332,4.299009799957275,0.2704543005442247
333,2.0024380683898926,0.3664125014853198
334,3.119514226913452,0.33916615537018513
335,2.5894434452056885,0.3547839673934504
336,4.749173164367676,0.29078977920580656
337,3.1104094982147217,0.36674293821561155
338,4.2483062744140625,0.298029032163322
339,3.643730640411377,0.2701022810535505
340,2.273010015487671,0.3787833377427887
341,3.526630401611328,0.35976690023671837
342,2.3661742210388184,0.3881159730022773
343,1.9919415712356567,0.3186182565696072
344,4.0111260414123535,0.27834651826415213
345,2.6551461219787598,0.3631346874288284
346,3.059481620788574,0.30296757083851844
347,2.4208078384399414,0.31472745079663583
348,5.276124000549316,0.3834662195062265
349,4.482723236083984,0.3439020724443253
350,4.939883708953857,0.3263764351489954
351,5.069592475891113,0.3151979365386069
352,2.9900360107421875,0.31004471677588297
353,3.0078258514404297,0.2213737446756568
354,5.005054950714111,0.3101885110256262
355,3.162083864212036,0.3270356587076094
356,5.074555397033691,0.34000654229894284
357,5.18547248840332,0.2873637938988395
358,3.482171058654785,0.2549683582212311
359,2.6449456214904785,0.28186138020828366
360,5.799307346343994,0.27790163881145413
361,3.190696954727173,0.3868834027904086
362,3.4987454414367676,0.3468310232739895
363,3.671063184738159,0.3311985069769435
364,4.379996299743652,0.34368750274879856
365,2.826460361480713,0.28385286283446476
366,4.530467987060547,0.35084222266450527
367,4.216501712799072,0.35051308025140315
368,3.611938714981079,0.24208902489626782
369,3.165170669555664,0.34313075297977774
370,3.9794692993164062,0.346700744854752
371,2.934570789337158,0.30287415677448737
372,2.9442102909088135,0.35014144404558467
373,2.6697030067443848,0.2938561140210368
374,5.593501091003418,0.2935997424996458
375,4.126803398132324,0.3184571508667432
376,3.109220504760742,0.2665781608317047
377,4.7091569900512695,0.36712127189384774
378,3.9135372638702393,0.2989873466198333
379,2.950544595718384,0.3148154647788033
380,3.900672197341919,0.31067909431876617
381,3.127788543701172,0.28274725562660025
382,3.7257373332977295,0.35135966116795314
383,2.950047016143799,0.3671142708859406
384,4.615228176116943,0.29861653079278766
385,2.8375089168548584,0.3383967678179033
386,4.92261266708374,0.35476413135183976
387,2.5603647232055664,0.3067264464683831
388,3.36708402633667,0.29493457975331694
389,4.211979866027832,0.3713112359633669
390,3.7998600006103516,0.31927910706726836
391,5.250345706939697,0.31929001288954173
392,3.462146043777466,0.30318599436432125
393,3.717235565185547,0.25102157866349445
394,3.588439702987671,0.3993550442508422
395,5.513072490692139,0.31899174555437637
396,4.6824493408203125,0.26258394356118514
397,3.8131372928619385,0.3228443306754343
398,4.14492654800415,0.32046155499410817
399,3.073838472366333,0.33574527806486004
400,5.007469177246094,0.415702091017738
